CCCCC/C=C\C/C=C\CCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](C)O)C)O)O)O	BGC0000338_MIBiGv4.0_echinocandin B
CCCC[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)C(C)CC)C)C(C)C)C(C)C)C)C(C)C	BGC0000342_MIBiGv4.0_enniatin
CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O	BGC0000348_MIBiGv4.0_ergovaline
[H][C@]12N[C@@H](C)C(=O)N1C1=CC=CC=C1[C@@]2(O)C[C@@]1([H])N2C(=O)C3=C(C=CC=C3)N=C2[C@H](C)NC1=O	BGC0000355_MIBiGv4.0_fumiquinazoline A
[H][C@]12N[C@@H](C)C(=O)N1C1=CC=CC=C1[C@@]21C[C@@]2([H])N3C(=O)C4=C(C=CC=C4)N=C3[C@](C)(NC2=O)O1	BGC0000355_MIBiGv4.0_fumiquinazoline C
C[C@H]1C(=O)N2[C@@H]3N1[C@]4(C5=NC6=CC=CC=C6C(=O)N5[C@H](C[C@@]3(C7=CC=CC=C72)O)C(=O)N4)C	BGC0000355_MIBiGv4.0_fumiquinazoline D
CN1C(=O)[C@@]2(CC3=CC=C[C@@H]([C@H]3N2C(=O)[C@@]1(CO)SC)O)SC	BGC0000361_MIBiGv4.0_bisdethiobis(methylthio)gliotoxin
CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@@H]4N2C(=O)[C@@]1(CO)SS3	BGC0000361_MIBiGv4.0_gliotoxin
C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCCC(=O)[C@@H]2CO2)NC(=O)[C@@H](C)NC1=O	BGC0000370_MIBiGv4.0_HC toxin
C/C(C)=C\CC1=CC=CC2=C1NC=C2CC(N3O[Fe](ON4C(CC5=CNC6=C5C=CC=C6C/C=C(C)\C)=C(N=C(C4=O)C)OC)ON7C(CC8=CNC9=C8C=CC=C9C/C=C(C)\C)=C(N=C(C7=O)C)OC)=C(N=C(C3=O)C)OC	BGC0000372_MIBiGv4.0_astechrome
C=C(/C=C/C1=CC=CC2=C1NC=C2CC(N3O[Fe](ON4C(CC5=CNC6=C5C=CC=C6/C=C/C(C)=C)=C(N=C(C4=O)C)OC)ON7C(CC8=CNC9=C8C=CC=C9/C=C/C(C)=C)=C(N=C(C7=O)C)OC)=C(N=C(C3=O)C)OC)C	BGC0000372_MIBiGv4.0_hexadehydroastechrome
C[C@@H]1NC(=O)C(CC2=CNC3=C2C=CC=C3CC=C(C)C)NC1=O	BGC0000372_MIBiGv4.0_terezine-D
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.[Na+]	BGC0000404_MIBiGv4.0_penicillin
[Na+].[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)Cc1ccccc1)C([O-])=O	BGC0000405_MIBiGv4.0_benzylpenicillin
[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CCC[C@H](N)C(O)=O)C(O)=O	BGC0000405_MIBiGv4.0_isopenicillin N
CC(C)[C@@H](NC(=O)[C@H](CS)NC(=O)CCC[C@H]([NH3+])C([O-])=O)C([O-])=O	BGC0000405_MIBiGv4.0_δ-(L-α-aminoadipyl)-L-cysteine-D-valine
C1=CC=C2C(=C1)C(=CN2)CC3C(=O)N/C(=C/C4=CN=CN4)/C(=O)N3	BGC0000420_MIBiGv4.0_dehydrohistidyltryptophanyldiketopiperazine
CC(C)(C=C)C12C=C(C(=O)N\3C1(NC4=CC=CC=C24)NC(=O)/C3=C\C5=CN=CN5)O	BGC0000420_MIBiGv4.0_glandicoline A
CC(C)(C=C)C12C=C(C(=O)N\3C1(NC(=O)/C3=C\C4=CN=CN4)N(C5=CC=CC=C25)O)O	BGC0000420_MIBiGv4.0_glandicoline B
O=C(C(N1)CC2=CNC3=CC=CC=C32)NC(CC4=CNC=N4)C1=O	BGC0000420_MIBiGv4.0_histidyltryptophanyldiketopiperazine
CON1C2=C(C=CC=C2)[C@]2(C=C(O)C(=O)N3\C(=C\C4=CNC=N4)C(=O)N[C@]123)C(C)(C)C=C	BGC0000420_MIBiGv4.0_meleagrine
[H][C@@]12NC3=C(C=CC=C3)[C@@]1(C[C@@H]1N2C(=O)\C(NC1=O)=C/C1=CN=CN1)C(C)(C)C=C	BGC0000420_MIBiGv4.0_roquefortine C
CC(C)(C=C)C12CC3N(C1NC1=CC=CC=C21)C(=O)C(CC1=CN=CN1)NC3=O	BGC0000420_MIBiGv4.0_roquefortine D
CC(C)=CCC1=C(C2=CNC3=C2C=CC=C3)C(=O)C(O)=C(C2=C(NC3=C2C=CC=C3)C(C)(C)C=C)C1=O	BGC0000442_MIBiGv4.0_terrequinone A
CCCCCCCCCC1CCCC(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)C(C)C)CC3=CC=CC=C3O)CCC(=O)N)C)C(C)O	BGC0000456_MIBiGv4.0_verlamelin
[H][C@](N)(C[C@H](O)C[S@@](=O)C1=C2C=C(O[C@](C)(CC)[C@]([H])(NC(=O)[C@]([H])(C)NC(=O)[C@@]([H])(NC)[C@@H]2O)C(=O)NCC(O)=O)C(O)=C1)C(O)=O	BGC0000627_MIBiGv4.0_ustiloxin B
[H][C@]12CC3=C(NC4=CC=CC(=C34)C(C)(C)C=C)[C@]1(C)[C@@]1(C)CC[C@@]34O[C@@H](C(=O)C=C3[C@]1(O)CC2)C(C)(C)O4	BGC0000629_MIBiGv4.0_aflatrem
C[C@@H]1C[C@@H]([C@@H]2[C@]([C@@H]1C=O)([C@@](CC2(C)C)(C)C=O)O)OC(=O)C	BGC0000631_MIBiGv4.0_1-epibotrydial
C[C@@H]1C[C@@H]([C@@H]2[C@@]3([C@H]1COC(=O)[C@]3(CC2(C)C)C)O)OC(=O)C	BGC0000631_MIBiGv4.0_10-dehydroxy dihydrobotrydialone
C[C@@H]1C[C@@H]([C@@H]2[C@@]3([C@H]1[C@@H](OC[C@]3(CC2(C)C)C)O)O)OC(=O)C	BGC0000631_MIBiGv4.0_10-epi-dihydrobotrydial
C[C@@H]1C[C@@H]([C@@H]2[C@@]3([C@H]1C(=O)OC[C@]3(CC2(C)C)C)O)OC(=O)C	BGC0000631_MIBiGv4.0_10-Oxo-dihydrobotrydial
CC1=C2C3=C(C=C1)C(C[C@@]3(COC2=O)C)(C)C	BGC0000631_MIBiGv4.0_10-Oxodehydrodihydrobotrydial
C[C@@H]1CC=C2C3=C1C(=O)OC[C@]3(CC2(C)C)C	BGC0000631_MIBiGv4.0_10-Oxodihydrobotry-1(9),4(5)-diendial
C[C@@]1(CC(C2=C1C(=C(C=C2)CO)CO)(C)C)CO	BGC0000631_MIBiGv4.0_11-Hydroxydehydrobotrydienol
CC1=C(C2=C(C=C1)[C@](C[C@]2(C)CO)(C)CO)CO	BGC0000631_MIBiGv4.0_12-hydroxydehydrobotrydienol
C[C@@H]1C[C@@H]([C@@H]2C(=C1[C@@H]3C[C@H](C(=O)O3)O)[C@@](CC2(C)C)(C)CO)OC(=O)C	BGC0000631_MIBiGv4.0_4β-Acetoxytetrahydrobotryslactone
C[C@@H]1C[C@@H]([C@@H]2[C@@]([C@H]1C=O)([C@](CC2(C)C)(C)C=O)O)OC(=O)C	BGC0000631_MIBiGv4.0_8,9-epibotrydial
C[C@@H]1C[C@@H]([C@@H]2[C@]([C@H]1C=O)([C@@](CC2(C)C)(C)C=O)O)OC(=O)C	BGC0000631_MIBiGv4.0_Botrydial
C[C@@H]1CC=C2C(=C1C=O)[C@@](CC2(C)C)(C)C=O	BGC0000631_MIBiGv4.0_Botrydienal
C[C@@H]1C[C@@H]([C@@H]2C(=C1C=O)[C@@](CC2(C)C)(C)CO)OC(=O)C	BGC0000631_MIBiGv4.0_Botryenalol
C[C@@H]1C[C@@H]([C@@H]2C(=C1C=O)[C@@](CC2(C)C)(C)C=O)OC(=O)C	BGC0000631_MIBiGv4.0_Botryendial
CC1=C(C2=C(C=C1)C(C[C@]2(C)CO)(C)C)CO	BGC0000631_MIBiGv4.0_Dehydrobotrydienol
C[C@@H]1C[C@@H]([C@@H]2[C@@]3([C@H]1[C@H](OC[C@]3(CC2(C)C)C)O)O)OC(=O)C	BGC0000631_MIBiGv4.0_Dihydrobotrydial
C[C@@H]1C[C@@H]([C@@H]2C3=C1C(=O)O[C@@]3(CC2(C)C)C)OC(=O)C	BGC0000631_MIBiGv4.0_Norbotrydialone acetate
C/C=C(/CO)\C1=C(C(C[C@]1(C)CO)(C)C)CCO	BGC0000631_MIBiGv4.0_Secobotrydiene-3,10,15-triol
C/C=C(/CO)\C1=C(C(C[C@]1(C)CO)(C)C)C(CO)O	BGC0000631_MIBiGv4.0_Secobotrydiene-3,4,10,15-tetraol
C/C=C(/CO)\C1=C(C(C[C@]1(C)CO)(C)C)C=C	BGC0000631_MIBiGv4.0_Secobotrytriendiol
C/C=C(/CO)\C1=C([C@](C[C@]1(C)CO)(C)CO)C=C	BGC0000631_MIBiGv4.0_Secobotrytriene-10,12,15-triol
CC1C(C2C(O2)C3=CC(=O)C4(CC13C)C(O4)(C)C=O)OC(=O)C	BGC0000667_MIBiGv4.0_PR-toxin
CC1(C)CCC[C@]2(C)C3CC[C@@](C)(C=C)C=C3CC[C@@H]12	BGC0000673_MIBiGv4.0_pimara-8(14),15-diene
C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@@]1([H])CC[C@]3([H])[C@]2(CC[C@@]4(C)O)C[C@@]4([H])C3	BGC0000676_MIBiGv4.0_17-deoxyaphidicolin
[H][C@]12C[C@]3([H])C[C@]1(CC[C@]3(O)CO)[C@@]1(C)CCC[C@@](C)(CO)[C@]1([H])CC2	BGC0000676_MIBiGv4.0_3-deoxyaphidicolin
C[C@]12CCCC([C@@H]1CC[C@@H]3[C@@]24CC[C@@]([C@@H](C3)C4)(C)O)(C)C	BGC0000676_MIBiGv4.0_aphidicolan-16β-ol
[H][C@]12C[C@]3([H])C[C@]1(CC[C@]3(O)CO)[C@@]1(C)CC[C@@H](O)[C@@](C)(CO)[C@]1([H])CC2	BGC0000676_MIBiGv4.0_aphidicolin
C[C@H]1[C@]2(O)C(O[C@@]3(C)[C@H](O)C4=C(C)[C@@]5(C=CC(OC5(C)C)=O)CC[C@@]4(C)[C@]2(C(O1)=O)C3=C)=O	BGC0000680_MIBiGv4.0_austinol
C[C@@H]1C23C(=O)O[C@@]4([C@H]([C@@]5(O2)C(=C)[C@@]6(CC[C@@]5([C@]3(C4=C)C(=O)O1)C)C=CC(=O)OC6(C)C)O)C	BGC0000680_MIBiGv4.0_dehydroaustinol
C[C@]12CCC(=O)C(C1=C(C(=O)[C@@]3([C@@]2(CC(=C)[C@]4([C@H]3C(=O)O[C@@](C4=O)(C)C(=O)OC)C)O)C)O)(C)C	BGC0000682_MIBiGv4.0_terretonin
OCC1=CC2=C(C(O)=C1O)C(=O)C1=C(C(O)=C(O)C=C1O)C2=O	BGC0000684_MIBiGv4.0_asperthecin
[H][C@@]12CC[C@](O)(COC)\C1=C\[C@@]1([H])[C@H](C)C(=O)C(C(C)C)=C1C[C@H](O)[C@@H]2C	BGC0000685_MIBiGv4.0_brassicicene C
[H][C@@]12CC[C@@]3(C)\C([C@H](C[C@]3(C)[C@@]1(C)[C@H](OC(C)=O)C(=O)[C@@]1([H])[C@H](C)C(=O)C=C[C@]21C)OC(C)=O)=C(/CC=C(C)C)C(O)=O	BGC0000686_MIBiGv4.0_helvolic acid
